"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.264570417E0,2.138154856E0,-3.046060216E-1,-6.145698470E-1,2.245481488E0
2.274524417E0,2.185689211E0,1.187622124E-1,-4.112025172E-1,2.227202124E0
2.284478417E0,1.946484296E0,1.865022057E-1,-7.405943012E-1,2.090948136E0
2.294432417E0,1.553972989E0,1.594348598E-1,-1.182613399E0,1.959292213E0
2.304386417E0,1.444448208E0,1.627093005E-1,-1.492322870E0,2.083250463E0
2.314341417E0,9.761259949E-1,1.118508035E-1,-1.882951959E0,2.123873970E0
2.324295417E0,-2.673165733E-1,1.225096929E-1,-1.840723953E0,1.864063155E0
2.334249417E0,-1.129479166E0,5.965387881E-1,-1.135027077E0,1.708762177E0
2.344203417E0,-1.335695844E0,1.119834183E0,-5.408083910E-1,1.824989233E0
2.354157417E0,-1.567411644E0,1.363494676E0,-2.281204940E-1,2.089960755E0
2.364111417E0,-2.215586025E0,9.711237019E-1,-3.483240451E-1,2.444019705E0
2.374066417E0,-2.825077565E0,3.126430196E-1,-8.103866673E-1,2.955593926E0
2.384020417E0,-2.689658389E0,7.383571565E-2,-7.391168560E-1,2.790341859E0
2.393974417E0,-2.494744379E0,-9.449626744E-2,-4.841974032E-1,2.543054499E0
2.403928417E0,-2.143089906E0,-9.761224866E-2,-2.855701187E-1,2.164234920E0
2.413882417E0,-1.408164480E0,1.530760127E-1,-4.653638139E-2,1.417224437E0
2.423836417E0,-3.704497629E-1,2.102033097E-1,3.935939196E-1,5.799436453E-1
2.433790417E0,7.604485220E-1,-3.265786886E-2,1.488370591E0,1.671704372E0
2.443745417E0,1.227940430E0,-4.690039980E-1,2.689743174E0,2.993746948E0
2.453699417E0,1.204861470E0,-5.196859092E-1,2.810289079E0,3.101530157E0
2.463653417E0,9.317456281E-1,-5.812845719E-1,1.685499673E0,2.011703461E0
2.473607417E0,6.541087192E-1,-5.407516730E-1,1.292052080E0,1.545855480E0
2.483561417E0,5.833217418E-1,-3.072916478E-1,1.916556931E0,2.026791277E0
2.493515417E0,4.589409399E-1,-4.552197719E-1,2.272637600E0,2.362780880E0
2.503470417E0,-7.512385726E-2,-4.708739376E-1,2.146282486E0,2.198611918E0
2.513424417E0,-9.349750453E-1,-2.371215516E-1,1.729215796E0,1.980048544E0
2.523378417E0,-1.584234084E0,2.322221696E-2,1.061916635E0,1.907355196E0
2.533332417E0,-2.042933534E0,3.370510519E-2,5.364118695E-1,2.112451455E0
2.543286417E0,-2.411958915E0,-2.488411260E-1,1.013416028E-1,2.426878208E0
2.553240417E0,-2.666247892E0,-5.135194355E-1,-2.281704877E-1,2.724819591E0
2.563195417E0,-2.692783141E0,-6.700037903E-1,-4.575142193E-1,2.812348731E0
2.573149417E0,-2.530086120E0,-8.654528207E-1,-5.883756365E-1,2.737979227E0
2.583103417E0,-2.404523596E0,-1.125234087E0,-7.493753573E-1,2.758522956E0
2.593057417E0,-2.220766658E0,-1.344891760E0,-1.036086560E0,2.795355747E0
2.603011417E0,-2.005751674E0,-1.376838607E0,-1.126762842E0,2.681104032E0
2.612965417E0,-1.956979464E0,-1.373812673E0,-8.836914557E-1,2.549125433E0
2.622919417E0,-1.788442828E0,-1.284413424E0,-4.238564765E-1,2.242297907E0
2.632874417E0,-1.421813051E0,-1.041421852E0,6.926012322E-2,1.763776854E0
2.642828417E0,-1.066188903E0,-9.427132505E-1,5.480291176E-1,1.525058348E0
2.652782417E0,-6.187377423E-1,-8.560358799E-1,9.731180410E-1,1.436172881E0
2.662736417E0,-1.781968206E-1,-7.955686533E-1,1.271233069E0,1.510204325E0
2.672690417E0,3.094106787E-1,-5.619221020E-1,1.218681949E0,1.377199009E0
2.682644417E0,8.623613977E-1,-3.259992296E-1,1.181575518E0,1.498687220E0
2.692599417E0,1.340801048E0,-3.049229407E-1,1.555468706E0,2.076104127E0
2.702553417E0,2.065931218E0,-3.509282488E-1,2.166740578E0,3.014297126E0
2.712507417E0,3.199370118E0,-2.092847121E-1,2.596118141E0,4.125481626E0
2.722461417E0,4.195545630E0,-3.600101441E-1,2.684813094E0,4.994039626E0
2.732415292E0,4.601781523E0,-6.249878311E-1,2.705892599E0,5.374835600E0
2.742369292E0,4.310253968E0,-8.144270933E-1,2.454327255E0,5.026460289E0
2.752323292E0,3.839166607E0,-8.625005615E-1,1.831562097E0,4.340245059E0
2.762278292E0,3.279781612E0,-7.627570027E-1,1.295607187E0,3.607958377E0
2.772232292E0,2.372003136E0,-7.776650637E-1,7.260071062E-1,2.599663084E0
2.782186292E0,1.236187343E0,-9.601625115E-1,-5.058455497E-2,1.566087479E0
2.792140292E0,1.120899546E-1,-1.273108417E0,-4.901254566E-1,1.368792227E0
2.802094292E0,-9.168048227E-1,-1.239226141E0,2.894532546E-2,1.541768576E0
2.812048292E0,-1.680021417E0,-9.521003705E-1,1.266115585E0,2.309115794E0
2.822003292E0,-7.821943170E-1,-1.521322721E-1,2.740421576E0,2.853924070E0
2.831957292E0,5.409732825E-1,1.980750149E0,4.111521142E0,4.595718588E0
2.841911292E0,4.919490570E-1,3.657499464E0,3.940193922E0,5.398559470E0
2.851865292E0,-5.943753183E-1,3.868613185E0,1.979963553E0,4.386308889E0
2.861819292E0,-8.232359236E-1,2.761436470E0,-3.107796581E-1,2.898246497E0
2.871773292E0,-3.241526788E-1,1.429498047E0,-1.978155886E0,2.462039873E0
2.881728292E0,-1.129436481E-1,6.183746302E-1,-2.833127134E0,2.902025639E0
2.891682292E0,8.232821167E-2,3.141592026E-1,-2.710447872E0,2.729835454E0
2.901636292E0,-1.352496064E-1,1.929113388E-2,-2.267668929E0,2.271780573E0
2.911590292E0,-5.490061873E-1,-1.194989616E-1,-2.107805029E0,2.181405473E0
2.921544292E0,-6.242925972E-1,1.506090724E-1,-2.395534086E0,2.480122557E0
2.931498292E0,2.548368609E-1,4.090905029E-1,-2.892620507E0,2.932498979E0
2.941452292E0,1.595502253E0,6.852176607E-2,-3.199806320E0,3.576182764E0
2.951407292E0,1.676343518E0,-4.421360421E-1,-3.198623428E0,3.638241843E0
2.961361292E0,7.170703679E-1,-4.596426058E-1,-3.068382547E0,3.184404606E0
2.971315292E0,7.773580849E-2,-4.439089179E-2,-2.401783006E0,2.403450647E0
2.981269292E0,-2.459724820E-1,2.913480449E-1,-1.396851434E0,1.447957207E0
2.991223292E0,-6.516868025E-1,4.686169124E-1,-3.817161781E-1,8.888221080E-1
3.001177292E0,-1.386737359E0,4.347586101E-1,3.027966008E-2,1.453606690E0
3.011132292E0,-1.823581671E0,3.258536339E-1,-3.957512498E-2,1.852888796E0
3.021086292E0,-1.851049551E0,2.536756039E-1,5.119646609E-2,1.869052388E0
3.031040292E0,-1.860621443E0,1.064041221E-1,2.066363619E-1,1.875082019E0
3.040994292E0,-1.671473372E0,-3.721296680E-1,4.960033701E-1,1.782785199E0
3.050948292E0,-1.366948042E0,-9.123299485E-1,3.184176566E-1,1.674001998E0
3.060902292E0,-1.176256891E0,-1.349251444E0,-1.004896635E-1,1.792807269E0
3.070857292E0,-1.013767446E0,-1.765171494E0,-4.304158831E-1,2.080579888E0
3.080811292E0,-5.347360575E-1,-1.972752913E0,-6.445308338E-1,2.143155781E0
