"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.636445292E0,-1.437909851E0,8.381520538E0,6.477030945E0,1.068968667E1
2.646401292E0,1.113684082E-1,7.917784882E0,6.425687714E0,1.019770479E1
2.656356292E0,1.563798065E0,7.344327393E0,6.667434998E0,1.004187725E1
2.666312292E0,2.391576691E0,6.764582977E0,7.112160187E0,1.010257613E1
2.676268292E0,2.745141449E0,6.059399414E0,6.951244812E0,9.621430625E0
2.686224292E0,2.788251801E0,5.220843201E0,6.057004395E0,8.468698487E0
2.696179292E0,2.619253235E0,4.328249359E0,4.790787506E0,6.967486990E0
2.706135292E0,2.171983337E0,3.403921509E0,3.582949219E0,5.398306990E0
2.716091292E0,1.334624634E0,2.329006805E0,2.881507874E0,3.938093858E0
2.726047292E0,6.358776855E-1,1.265468445E0,2.785407715E0,3.124779505E0
2.736002292E0,2.884501648E-1,3.815565491E-1,2.899470520E0,2.938659251E0
2.745958292E0,-3.667373657E-2,-3.192860413E-1,2.893333282E0,2.911127964E0
2.755914292E0,-3.900888062E-1,-9.349557495E-1,2.661764832E0,2.848035033E0
2.765870292E0,-6.228547668E-1,-9.583071899E-1,1.734443207E0,2.077160073E0
2.775825292E0,-7.978408813E-1,-7.743397522E-1,8.869056702E-1,1.422235491E0
2.785781292E0,-6.411167908E-1,-5.396278381E-1,3.570075989E-1,9.108695674E-1
2.795737292E0,-4.192781067E-1,-7.439529419E-2,-4.535568237E-2,4.282358328E-1
2.805693292E0,-2.543211365E-1,3.315605164E-1,-7.349716187E-2,4.242799185E-1
2.815648292E0,-1.615141296E-1,6.677613831E-1,6.706054688E-2,6.902819683E-1
2.825604292E0,-1.287322998E-2,8.255332947E-1,-9.984237671E-2,8.316486282E-1
2.835560292E0,2.148033142E-1,7.479945374E-1,-2.522254944E-1,8.180794532E-1
2.845515292E0,4.317022705E-1,8.077203369E-1,-1.010398865E-1,9.214054763E-1
2.855471292E0,5.337899780E-1,8.952882385E-1,2.662962341E-1,1.075818969E0
2.865427292E0,6.165678406E-1,7.665559387E-1,8.090675354E-1,1.273716682E0
2.875383292E0,3.101550293E-1,6.879693604E-1,1.970502319E0,2.110065727E0
2.885338292E0,3.930825806E-1,5.292993164E-1,2.566113739E0,2.649454926E0
2.895294292E0,4.403842163E-1,4.510121155E-1,3.081791382E0,3.145598243E0
2.905250292E0,4.805007935E-2,7.463479614E-1,3.848197632E0,3.920200136E0
2.915206292E0,-3.447331238E-1,1.266366577E0,4.876110077E0,5.049650950E0
2.925161292E0,-5.685177612E-1,2.045196991E0,5.923781433E0,6.292632966E0
