Time (s),Absolute acceleration (m/s^2)
252.0528676,15.588733368215687
252.0628226,15.935474834098038
252.0727786,16.344048073117648
252.0827336,16.794699739000002
252.0926896,17.20880647782353
252.1026446,17.500872038019608
252.1125996,17.596038382137255
252.1225556,17.45676203056863
252.1325106,17.11288185527451
252.1424666,16.61063516390196
252.1524216,15.998032161156864
252.1623776,15.35981505809804
252.1723326,14.773369304705884
252.1822886,14.280297256647058
252.1922436,13.918501137098039
252.2021986,13.698370768568626
252.2121546,13.601827370450978
252.2221096,13.606213049450982
252.2320656,13.61964914029412
252.2420206,13.601229383862746
252.2519766,13.564489519333334
252.2619316,13.529111684411765
252.2718866,13.521325053647058
252.2818426,13.559507202294117
252.2917976,13.627032473019609
252.3017536,13.68709855664706
252.3117086,13.703343300294119
252.3216646,13.668520941725488
252.3316196,13.59982536992157
252.3415756,13.509909447137254
252.3515306,13.408616810607844
252.3614856,13.304901161960785
252.3714416,13.206286991666667
252.3813972,13.12169027545098
252.3913532,13.065145269529413
252.4013082,13.047083703392156
252.4112642,13.06619510354902
252.4212192,13.115087345901962
252.4311752,13.186633731882353
252.4411302,13.278849183431372
252.4510852,13.401618432607842
252.4610412,13.557178633352942
252.4709962,13.736393062627451
252.4809522,13.953401598862746
252.4909072,14.22125104262745
252.5008632,14.523953104431373
252.5108182,14.82734012345098
252.5207732,15.07291895854902
252.5307292,15.246614103647056
252.5406842,15.404857357176471
252.5506402,15.600161479921569
252.5605952,15.811466619137255
252.5705512,15.97121525482353
252.5805062,16.012524634039217
252.5904612,15.889180121490194
252.6004172,15.603968395215686
252.6103722,15.206053337568628
252.6203282,14.759578975607845
252.6302832,14.355146048549019
252.6402392,14.081857325509803
252.6501942,13.95523039707843
252.6601492,13.934617609627452
252.6701052,13.951582914529412
252.6800602,13.97337014280392
252.6900162,14.000056929313725
252.6999712,14.013158352411764
252.7099272,14.000749762274511
252.7198822,13.969783276235296
252.7298382,13.916429685156862
252.7397932,13.867318601882351
252.7497482,13.855651072411765
252.7597042,13.87955278745098
252.7696592,13.920716352803922
252.7796152,13.94745065282353
252.7895702,13.94343651782353
252.7995262,13.913958192431373
252.8094812,13.867719944764705
252.8194372,13.823084471352942
252.8293922,13.803025688705883
252.8393472,13.802108745235293
252.8493032,13.819061020568629
252.8592582,13.859327014607842
252.8692142,13.92336412290196
252.8791692,14.015584359431372
252.8891252,14.135498183509805
252.8990802,14.28345229962745
252.9090352,14.452990202117647
252.9189912,14.636307252705882
252.9289462,14.811645356294118
252.9389022,14.944823527588236
252.9488572,15.012547438058823
252.9588132,15.042008120215687
252.9687682,15.134994516490195
252.9787232,15.38473011119608
252.9886792,15.765319620607844
252.9986342,16.181442816490197
253.0085902,16.54959746119608
253.0185452,16.817802172568626
253.0285012,16.994098164137256
253.0384562,17.05163679629412
253.0484112,16.910836907666667
253.0583672,16.57112469590196
253.0683222,16.107281596098037
253.0782782,15.586133134333332
253.0882332,15.075123383352942
253.0981892,14.640310906098042
253.1081442,14.325032286882353
253.1181002,14.13890631237255
253.1280552,14.068366761
253.1380102,14.067225870411765
253.1479662,14.05877102139216
253.1579212,14.018461798509806
253.1678772,13.965718991862746
253.1778322,13.918940712627451
253.1877882,13.884641445019609
253.1977432,13.857788542862744
253.2076982,13.83437880545098
253.2176542,13.815174653705883
253.2276092,13.802513067411766
253.2375652,13.799664375058823
253.2475202,13.788810692392158
253.2574762,13.741179806607843
253.2674312,13.651776549078432
253.2773872,13.538068043490197
253.2873422,13.42848542919608
253.2972972,13.337075736568627
253.3072532,13.272293103705882
253.3172082,13.255268693039216
253.3271642,13.290559014843135
253.3371192,13.350953392490197
253.3470752,13.402165106666667
253.3570302,13.406381814411764
253.3669852,13.367523448490196
253.3769412,13.419059842862747
253.3868958,13.58415572035294
253.3968518,13.827467027431373
253.4068068,14.084490308607846
253.4167628,14.349270639784315
253.4267178,14.750865689
253.4366738,15.331350763901959
253.4466288,15.986232408803922
253.4565838,16.66063537605882
253.4665398,17.297901756058824
253.4764948,17.7642684817451
253.4864508,17.94318229488235
253.4964058,17.820608359980394
253.5063618,17.484360423313724
253.5163168,17.039888781156865
253.5262718,16.581177911941175
253.5362278,16.15396293762745
253.5461828,15.777171867431372
253.5561388,15.463292593078432
253.5660938,15.19382098264706
253.5760498,14.946318121137256
253.5860048,14.72094442882353
253.5959598,14.514706940254902
253.6059158,14.324363362588235
253.6158708,14.141947405470589
253.6258268,13.966147402235293
253.6357818,13.806130408960783
253.6457378,13.668781781411765
253.6556928,13.55474131090196
253.6656478,13.459097320137253
253.6756038,13.380902324411764
253.6855588,13.319739404568628
253.6955148,13.267544654098037
253.7054698,13.219499890333333
253.7154258,13.17289932527451
253.7253808,13.126133888078433
253.7353368,13.084542556941178
253.7452918,13.053409952745099
253.7552468,13.032745717137255
253.7652028,13.019655254941176
253.7751578,13.016814172
253.7851138,13.02062157954902
253.7950688,13.016774082490194
253.8050248,12.997915371333335
253.8149798,12.964064826901962
253.8249348,12.914649905411764
253.8348908,12.834308606941178
253.8448458,12.732589215960783
253.8548018,12.660050837137256
253.8647568,12.65707794172549
253.8747128,12.711655579215686
253.8846678,12.680713308156863
253.8946228,12.530578775843138
253.9045788,12.316652244078432
253.9145338,12.118930155450979
253.9244898,11.940985522313726
253.9344448,11.637191341333333
253.9444008,11.182733201333333
253.9543558,10.735337604862744
253.9643108,10.39279822152941
253.9742668,10.191619115843137
253.9842218,10.133954363294118
253.9941778,10.200248198784315
254.0041328,10.374499305254902
254.0140888,10.620246702509803
254.0240438,10.914009024470586
254.0339998,11.232627964078432
254.0439548,11.543102510156864
254.0539098,11.829418905254903
254.0638658,12.094914379411764
254.0738208,12.344260144549018
254.0837768,12.570330657627451
254.0937318,12.768948747588235
254.1036878,12.944551258705882
254.1136428,13.089353682647058
254.1235978,13.200477921352942
254.1335538,13.27483632345098
